Iteración,NA's Arribo,Arribo,T. de Llegada,NA's Distribución,T. Distribución,Inicio Distribución,Fin Distribución,NA's Servidor 1,Inicio Servidor 1,Fin Servidor 1,NA's Servidor 2,Inicio Servidor 2,Fin Servidor 2,NA's Servidor 3,Inicio Servidor 3,Fin Servidor 3,NA's Servidor 4,Inicio Servidor 4,Fin Servidor 4,NA's Servidor 5,Inicio Servidor 5,Fin Servidor 5,Cola Distribución,Cola Servidor,Cola Total,Promedio Móvil,Replica 1,Replica 2,Replica 3,Replica 4,Replica 5,Replica 6,Replica 7,Replica 8,Replica 9,Replica 10,Replica 11,Replica 12,Replica 13,Replica 14,Replica 15
23,"[0.617051, 0.985977, 0.138318, 0.957869, 0.230862, 0.373869]",0.1497061356981836,17.683885424409592,"[0.33958, 0.843979]",0.1859354666653697,17.988306897598306,18.174242364263677,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.49941, 0.846511]",18.174242364263677,20.489748778839502,0.3044214731887145,0.0,0.3044214731887145,0.18527759561357027,0.17206452160267416,0.04691267489468761,0.11068557941422434,0.027987983048548305,0.043679267518501284,0.10496550384593659,0.4471779682348872,0.1120888765156159,0.49501888423358625,0.3349028907281691,1.066753702732611,0.026067085871264585,0.05814510096329616,0.7315603467212016,0.18527759561357027
24,"[0.126317, 0.84716, 0.702302, 0.113461]",1.4225893594168875,19.106474783826478,"[0.470965, 0.878926]",0.23486659977306062,19.106474783826478,19.341341383599538,"[0.297348, 0.171861]",19.341341383599538,20.30534484531962,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.17755769579633818,0.16823528244974337,0.11993877707467467,0.16148595906492832,0.02682181708819213,0.04185929803856373,0.10059194118568922,0.42854555289176693,0.1184678031292859,0.47439309739052016,0.32094860361449534,1.086505537712048,0.02498095729329523,0.055722388423158825,0.7010786656078182,0.17755769579633818
25,"[0.657943, 0.831915]",1.2003853354202298,20.306860119246707,"[0.281365, 0.963007]",0.1647346798610233,20.306860119246707,20.47159479910773,"[0.2778, 0.41347]",20.47159479910773,21.345420939165788,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.17045538796448464,0.16150587115175363,0.17254980637913558,0.2238059604618129,0.025748944404664444,0.04018492611702119,0.09656826353826166,0.41140373077609627,0.11889924715959202,0.45541737349489936,0.30811065946991556,1.0460082579098604,0.023981719001563418,0.08234212987692092,0.6730355189835054,0.17045538796448464
26,"[0.718391, 0.465508]",1.5113596323230325,21.81821975156974,"[0.718386, 0.831548]",0.35112914579369564,21.81821975156974,22.169348897363435,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.438978, 0.4159]",22.169348897363435,24.022672530118918,0.0,0.0,0.0,0.16389941150431217,0.19625584784988648,0.1689631155401574,0.26820431816305423,0.024758600389100424,0.04630416210229407,0.09285409955602082,0.41693834839927774,0.17616344522595667,0.43790132066817244,0.2962602494903034,1.0057771710671735,0.02305934519381098,0.09339681920848035,0.6471495374841398,0.16389941150431217
27,"[0.187702, 0.369843]",0.10715571047909009,21.92537546204883,"[0.278786, 0.81988]",0.16378904558251037,22.169348897363435,22.333137942945946,,0.0,0.0,"[0.908035, 0.128022]",22.333137942945946,28.65393217450161,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.24397343531460436,0.0,0.24397343531460436,0.16686511608987853,0.23453456681606,0.16517079529676387,0.3333525070495092,0.023841615189504114,0.051517131934120566,0.08941505883172375,0.4014961873474526,0.16963887318055088,0.4216827532360179,0.2852876476573292,0.9685261647313523,0.022205295371817983,0.12282939433299539,0.6231810360958384,0.16686511608987853
28,"[0.899699, 0.23277, 0.413411, 0.91418]",0.424939675775315,22.350315137824147,"[0.72979, 0.893672]",0.3581655578636452,22.350315137824147,22.708480695687793,"[0.42839, 0.751067]",22.708480695687793,24.369368464415505,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.16090564765809717,0.25856406788137637,0.15927183832187944,0.41431322982204455,0.02449535086842244,0.049677234365044835,0.0862216638734479,0.3871570377993293,0.1635803419955312,0.4066226549061601,0.2750988030981389,0.9410064129665505,0.021412249108538766,0.11844263024967414,0.6277861078485792,0.16090564765809717
29,"[0.324982, 0.156194]",0.2697465408066675,22.620061678630815,"[0.78839, 0.622403]",0.3988908358035076,22.708480695687793,23.1073715314913,,0.0,0.0,,0.0,0.0,"[0.919365, 0.661293, 0.918867, 0.516664, 0.986652, 0.185368, 0.97238, 0.363, 0.661663, 0.54163]",23.1073715314913,26.543444369539785,,0.0,0.0,,0.0,0.0,0.08841901705697808,0.0,0.08841901705697808,0.15840610867185168,0.24964806554063926,0.1986395177307311,0.4278925730742793,0.02365068359709753,0.04796422628349156,0.08324850305022556,0.3738067951165938,0.15793964054740942,0.392601184047327,0.2656126374740651,0.9210200158772577,0.020673895691002947,0.11435840162037503,0.6667811918299597,0.15840610867185168
30,"[0.418627, 0.88604]",0.4356475091251121,23.055709187755927,"[0.97331, 0.537741, 0.220827, 0.4142]",0.14216212766372124,23.1073715314913,23.24953365915502,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.471907],23.24953365915502,23.797958870449804,,0.0,0.0,0.05166234373537293,0.0,0.05166234373537293,0.15484798317396906,0.2413264633559513,0.22941966825918678,0.4381123787122453,0.028893168201729994,0.046365418740708514,0.08047355294855138,0.36448484942411097,0.15267498586249578,0.3795144779124161,0.26344898298102865,0.8915770445602641,0.019984765834636185,0.12220833106608345,0.6822074816027874,0.15484798317396906
31,"[0.175171, 0.705468]",0.09609739294811613,23.151806580704044,"[0.810448, 0.910089, 0.124638, 0.334072]",0.10264560394988671,23.24953365915502,23.352179263104908,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.460051],23.797958870449804,24.300732165052914,,0.0,0.0,0.09772707845097628,0.4457796073448961,0.5435066857958724,0.1673853606779014,0.23354173873156575,0.26147255042512646,0.42397972133443096,0.034916840185989,0.0448697600716534,0.08384372295790009,0.35272727363623646,0.15337682942399503,0.36933074756048223,0.2665204550073893,0.8748934467846942,0.019340095969002758,0.13510740571439778,0.6634802509038831,0.1673853606779014
32,"[0.557846, 0.376499]",0.8044864427704781,23.956293023474522,"[0.706095, 0.414486]",0.343805777004649,23.956293023474522,24.300098800479173,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.532738, 0.458321]",24.300098800479173,26.886875536430924,0.0,0.0,0.0,0.162154568156717,0.2740885564719524,0.2809276884401005,0.42978298529052367,0.04959848155041152,0.04346758006941423,0.08122360661546571,0.349378907515028,0.15270008044669103,0.35778916169921715,0.2673008740115656,0.860230313575062,0.01873571796997142,0.14624868854336018,0.6474754052292071,0.162154568156717
33,"[0.583814, 0.647733]",0.8947407683187035,24.851033791793228,"[0.413351, 0.526902]",0.21299313592710623,24.851033791793228,25.064026927720334,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.344641],25.064026927720334,25.262817133106427,,0.0,0.0,0.0,0.0,0.0,0.15724079336408922,0.2739514595308296,0.27241472818433987,0.462358216276282,0.07024241267071256,0.044034946717656606,0.07876228520287584,0.3436151111215772,0.15946109993237945,0.34694706589014995,0.25920084752636663,0.8470956430096488,0.018167968940578347,0.15451999032144004,0.6344583440968342,0.15724079336408922
34,"[0.317417, 0.984523, 0.733107, 0.428741]",1.5965751685795584,26.447608960372786,"[0.610393, 0.705084]",0.2938775845954225,26.447608960372786,26.741486544968208,"[0.234099, 0.819333]",26.741486544968208,27.426530635162813,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.15261606414749834,0.2658940636622758,0.2644025302965652,0.49557239108142553,0.06817645935686807,0.05031372899901741,0.07644574740279125,0.33350878432388376,0.17866241077694203,0.3400036950021256,0.2515772931873559,0.8288626071194749,0.024087683418074296,0.14997528472375063,0.6274135100267335,0.15261606414749834
35,"[0.393602, 0.29656]",0.3859686675781061,26.83357762795089,"[0.345107, 0.826204]",0.18794494229329037,26.83357762795089,27.02152257024418,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.909175],27.02152257024418,41.10857864527568,,0.0,0.0,0.0,0.0,0.0,0.14825560517185554,0.2659983023052876,0.2600469065526124,0.5661177116346838,0.06622856051810042,0.04887619388475977,0.07426158319128294,0.32397996191462997,0.1946380410109181,0.3302893037163506,0.24438937052485998,0.8092183399499867,0.023399463891843605,0.15190350540313166,0.6206164614527525,0.14825560517185554
36,"[0.757067, 0.303538]",1.7437866568387133,28.577364284789603,"[0.90383, 0.327897]",0.5220402382658833,28.577364284789603,29.099404523055487,,0.0,0.0,,0.0,0.0,"[0.432658, 0.736867]",29.099404523055487,30.907545222004956,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.14413739391708177,0.26724662124594456,0.2528233813705954,0.6402134629223759,0.06438887828148651,0.04751852183240533,0.07219876143596952,0.32554312301876337,0.18923142876061483,0.3280892544917379,0.23760077689916942,0.7867400527291538,0.022749478783736836,0.147683963586378,0.6033771153012872,0.14413739391708177
37,"[0.177883, 0.15172]",0.09844308653169491,28.675807371321298,"[0.214851, 0.247092]",0.1398740182509436,29.099404523055487,29.23927854130643,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.296078, 0.156615]",29.23927854130643,30.184718794789795,0.42359715173418877,0.0,0.42359715173418877,0.15169036034457115,0.2727944208458455,0.24599031700922797,0.7062215187350693,0.06264863832793283,0.046234237458556544,0.07356293967379655,0.31674466023447245,0.18411706582113876,0.32253841136727585,0.26877761583511256,0.7654768080607983,0.02806457775001173,0.15384074095681802,0.5870696256985497,0.15169036034457115
38,"[0.914239, 0.10881, 0.758446, 0.253104]",1.752583898609643,30.42839126993094,"[0.385387, 0.959233]",0.2026553781304355,30.42839126993094,30.63104664806138,"[0.289299, 0.819898]",30.63104664806138,31.55748880287502,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.14769850875655613,0.318417358959489,0.24410758205254127,0.7520508240634541,0.06099998995088196,0.04501754699912084,0.08309605104028683,0.30840927443882843,0.18251623547867837,0.3288196783618766,0.29218792857459075,0.7453326815328826,0.04169154255657291,0.1497923004053228,0.5731044220653414,0.14769850875655613
39,"[0.57954, 0.936041]",0.8793353247985688,31.30772659472951,"[0.577951, 0.532171]",0.279063368935132,31.30772659472951,31.58678996366464,,0.0,0.0,"[0.418799, 0.357065]",31.58678996366464,33.26975158823062,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.14391136750638803,0.33665405157031286,0.238705915870059,0.8250445467834019,0.060238315375254585,0.043863250922220307,0.09691618218330691,0.30050134432501235,0.18166185274973456,0.3433517902848995,0.29955383850376105,0.7262215871346035,0.05529716786012893,0.14844036733118773,0.5666156679764045,0.14391136750638803
40,"[0.890305, 0.211174, 0.35718, 0.385377]",0.32086618056177063,31.62859277529128,"[0.702064, 0.719732]",0.3414589439560388,31.62859277529128,31.97005171924732,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.229231, 0.76988]",31.97005171924732,32.58874568322989,0.0,0.0,0.0,0.1403135833187283,0.35482689800305145,0.23273826797330752,0.9067231484873254,0.05873235749087322,0.0427666696491648,0.09449327762872424,0.29298881071688704,0.1771203064309912,0.34611432766380223,0.292064992541167,0.7080660474562384,0.09143158485305695,0.14888255070571577,0.5524502762769944,0.1403135833187283
41,"[0.603298, 0.760119]",0.9678580655170587,32.59645084080834,"[0.442996, 0.688048]",0.22413168553234766,32.59645084080834,32.82058252634069,,0.0,0.0,,0.0,0.0,"[0.951847, 0.873633, 0.1684, 0.373853]",32.82058252634069,33.356729152753125,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.13689130079875933,0.3697168615536337,0.22706172485200735,0.9882651893179248,0.057299860966705585,0.04380996569101411,0.09904602727595876,0.28584274216281663,0.17733156962992036,0.3471954875325022,0.28986478189574294,0.6980210068844743,0.12288496608951323,0.14525126898118612,0.5489820535983363,0.13689130079875933
42,"[0.521659, 0.345573]",0.6912588749969459,33.287709715805285,"[0.345742, 0.833827]",0.18817588680058842,33.287709715805285,33.47588560260587,"[0.781027, 0.178335]",33.47588560260587,37.7416366033021,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1336319841130746,0.37854771143421106,0.22165549330791193,1.043969097185498,0.0559355785627364,0.04896509368301037,0.14251246712432938,0.27903696258751143,0.17916972296252767,0.3797261407206449,0.2962600183760039,0.6942682250944325,0.15685849305492927,0.1447127643625105,0.5359110523221854,0.1336319841130746
43,"[0.559622, 0.939959]",0.8104093969363061,34.09811911274159,"[0.631217, 0.654401]",0.30386159984233335,34.09811911274159,34.40198071258393,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.951413, 0.688, 0.84595, 0.657229, 0.67223, 0.545412]",34.40198071258393,38.20151281967885,0.0,0.0,0.0,0.13052426355230543,0.3864263047067204,0.21650071439377444,1.0970646114551168,0.054939453099754725,0.047826370574103154,0.16847850389386865,0.281416000657757,0.1750029852192131,0.4064190848310394,0.30789251033378956,0.698818160259931,0.1547117062402368,0.14200831224782523,0.5335937220636411,0.13052426355230543
44,"[0.535691, 0.920628]",0.7335216663477442,34.831640779089334,"[0.199746, 0.7355]",0.1340216637379987,34.831640779089334,34.96566244282733,,0.0,0.0,"[0.33907, 0.751334]",34.96566244282733,36.15181356321185,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.12755780301702574,0.38362861425800576,0.21158024361209773,1.1429560320831942,0.05457358381536008,0.0467394076065099,0.1646494469871898,0.28405391661434154,0.17102564464604916,0.41827396494728114,0.3008949532807489,0.7007041849262658,0.1534986885466558,0.15781291142054552,0.5214665920167402,0.12755780301702574
45,"[0.563426, 0.435696]",0.8232163378480047,35.654857116937336,"[0.911988, 0.586755, 0.10038, 0.150103]",0.09116776673365222,35.654857116937336,35.74602488367099,,0.0,0.0,,0.0,0.0,"[0.826717, 0.944933, 0.538257, 0.36961]",35.74602488367099,38.232964920899015,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.12472318517220295,0.40884914509512427,0.2068784604207178,1.181157480230534,0.05336083750835208,0.04570075410414302,0.1609905703874745,0.2777416073562451,0.16722507476502585,0.42477050013015494,0.2942083987633989,0.6851329808167933,0.15328571796392265,0.1753098009295156,0.5098784455274793,0.12472318517220295
46,"[0.744376, 0.481455]",1.6644904520347195,37.319347568972056,"[0.58423, 0.859924]",0.2818667784805718,37.319347568972056,37.601214347452625,,0.0,0.0,"[0.51167, 0.565274]",37.601214347452625,39.97617625187367,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.12201181158150289,0.41115352155380924,0.2023811025854848,1.203462632692798,0.05220081930164877,0.044707259449705126,0.15749077537905112,0.286582146207063,0.16358974705274268,0.4266655933221167,0.28781256400767286,0.6796520346489219,0.14995341974731563,0.19864823942323648,0.4987941314942732,0.12201181158150289
47,"[0.674425, 0.11219]",1.2792181234325957,38.59856569240465,"[0.528927, 0.485791]",0.2580687112465352,38.59856569240465,38.856634403651185,"[0.703271, 0.400837]",38.856634403651185,42.47824921527515,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11941581559040708,0.4124313371092965,0.2044791798449998,1.2066476003995212,0.051090163571826455,0.04375604116354118,0.1541399078177947,0.30318352439603696,0.16209090666643186,0.4267065919160532,0.2816888924330415,0.6651921086387125,0.14676292145481956,0.24351022798314872,0.4881814903986504,0.11941581559040708
48,"[0.60724, 0.45642]",0.9832445814532298,39.581810273857876,"[0.323586, 0.461915]",0.18012375994713015,39.581810273857876,39.761934033805005,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.614496, 0.75107]",39.761934033805005,43.05018781499276,0.0,0.0,0.0,0.11692798609894027,0.4075333056012018,0.20857978571096827,1.208575474172037,0.05002578516408007,0.04284445697263408,0.15092865973825734,0.3598087020651415,0.15871401277754785,0.4182299049259095,0.2758203738406865,0.654450540466303,0.15832040830867466,0.2750164311695737,0.47801104268201183,0.11692798609894027
49,"[0.801935, 0.902923, 0.431196, 0.928071]",0.46224651826663354,40.04405679212451,"[0.388801, 0.317869]",0.20391049722696436,40.04405679212451,40.24796728935147,,0.0,0.0,,0.0,0.0,"[0.539724, 0.468966]",40.24796728935147,42.74515237282226,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11454170066834965,0.3992162993644426,0.22414744290298638,1.2104197335769369,0.050835964156490145,0.04197008029972318,0.14784848300890513,0.408345801140105,0.15547495129229177,0.4096946007437481,0.27019138661944797,0.6410944069873988,0.15508937956768132,0.3164733909525071,0.4682557152803381,0.11454170066834965
50,"[0.812866, 0.968716, 0.510633, 0.309797]",0.6594344596892012,40.70349125181371,"[0.893047, 0.292385]",0.5061301074117365,40.70349125181371,41.209621359225444,,0.0,0.0,"[0.448782, 0.505132]",41.209621359225444,43.10250267653663,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11225086665498266,0.39123197337715376,0.2719302135241894,1.2038896270558517,0.04981924487336034,0.04113067869372872,0.14592550454027078,0.4502070026534779,0.15236545226644593,0.40283227022385865,0.264787558887059,0.6637580607014857,0.1519875919763277,0.3506759670646796,0.45889060097473133,0.11225086665498266
51,"[0.402662, 0.551255]",0.40346565242843163,41.10695690424214,"[0.136915, 0.786797]",0.1081318568305321,41.209621359225444,41.317753216055976,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.177498],41.317753216055976,41.34692338342676,,0.0,0.0,0.10266445498330512,0.0,0.10266445498330512,0.11206289779867525,0.3835607582128958,0.33606947069106413,1.2052345067793875,0.048842396934667,0.04032419479777325,0.14306422013752038,0.49470730180240513,0.14937789437886856,0.3997559317493702,0.25978208313322254,0.6818498116550753,0.14900744311404673,0.41033675155993843,0.4546082343946508,0.11206289779867525
52,"[0.50128, 0.463913]",0.6333578154478735,41.74031471969001,"[0.753764, 0.732806]",0.37381339439507644,41.74031471969001,42.11412811408509,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.700871],42.11412811408509,44.729149839764304,,0.0,0.0,0.0,0.0,0.0,0.10990784207177764,0.3761845897857248,0.415606526120265,1.2208034981899791,0.04790312007053879,0.04442871518164915,0.14031298513487575,0.5507331569631562,0.14657457793652967,0.3920683176772669,0.25478627384219904,0.7107832159139947,0.14614191536185353,0.4359727112882628,0.44586576834859987,0.10990784207177764
53,"[0.13715, 0.40015]",0.06589623410467482,41.80621095379469,"[0.737418, 0.399484]",0.3630123833495965,42.11412811408509,42.47714049743469,"[0.732764, 0.80786]",42.47824921527515,46.34188610811154,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.30791716029040117,0.0011087178404594056,0.3090258781308606,0.11366478614836412,0.3690867673369375,0.4866427373221427,1.211546660601136,0.04699928761637768,0.04359043753671237,0.13766557032101018,0.5884449655905805,0.14380901986225553,0.3870171355084639,0.2509560303747305,0.7377931561750722,0.1433845207323846,0.45306224870953965,0.4374532066816451,0.11366478614836412
54,"[0.436585, 0.131261]",0.474004634913646,42.28021558870834,"[0.209498, 0.386912]",0.13781188150755672,42.47714049743469,42.61495237894225,,0.0,0.0,,0.0,0.0,"[0.112921, 0.433325]",42.74515237282226,43.07949150636202,,0.0,0.0,,0.0,0.0,0.19692490872635204,0.13019999388001224,0.3271249026063643,0.11761775126795672,0.3622518272010683,0.5690803236185169,1.1928170231375337,0.04859863843987359,0.04278320721195844,0.13511620790765813,0.6308252860166943,0.14431952444946028,0.37985015151756646,0.252820272159239,0.7580435006353516,0.14264260151411798,0.4446722070667704,0.4482429272804772,0.11761775126795672
55,"[0.380332, 0.57298]",0.3613012676887349,42.641516856397075,"[0.733025, 0.496303]",0.3602068317670111,42.641516856397075,43.001723688164084,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.776497, 0.41216]",43.05018781499276,47.750174685733484,0.0,0.04846412682867651,0.04846412682867651,0.11636041264178798,0.3556654303428671,0.6480094550616284,1.1713501213336288,0.04771502683187589,0.04200533071719556,0.13265954958206436,0.6810751561644524,0.14845809221704048,0.3774100925576157,0.24822353993816193,0.7778794647168022,0.1447026580771933,0.4447053290820062,0.45539768368308686,0.11636041264178798
56,"[0.663718, 0.465038]",1.2275216049006767,43.869038461297755,"[0.502431, 0.28767]",0.24727888241008886,43.869038461297755,44.11631734370784,,0.0,0.0,,0.0,0.0,"[0.376601, 0.163622]",44.11631734370784,45.60750553899837,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11428254813032748,0.34931426194388726,0.7145700833774098,1.1504331548812428,0.046862972781306675,0.044146497603481626,0.13122506209517126,0.7363194513884831,0.1458070548560219,0.3755826125600717,0.24673732754167976,0.8099527434827843,0.14889892447452852,0.4367641624912561,0.45431427167669763,0.11428254813032748
57,"[0.376765, 0.28498]",0.354859826950657,44.223898288248414,"[0.44557, 0.614346]",0.2251095646230705,44.223898288248414,44.44900785287148,,0.0,0.0,"[0.174568, 0.333687]",44.44900785287148,44.875220039507255,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1122775911455849,0.3431859415589068,0.7805474937743061,1.1306449637513705,0.04604081536409076,0.08403745243101857,0.12892286802332614,0.7837341740648791,0.1432490363497759,0.3784176434620673,0.2424086024970889,0.8151543428145972,0.14984431052567085,0.4413568346169114,0.45658297190286257,0.1122775911455849
58,"[0.946159, 0.806908, 0.883171, 0.153574, 0.958742, 0.621463, 0.487455, 0.562786]",0.5962996891099612,44.820197977358376,"[0.794113, 0.760728]",0.40337362565455837,44.820197977358376,45.223571603012935,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.375529],45.223571603012935,45.48302284056392,,0.0,0.0,0.0,0.0,0.0,0.11034177060859206,0.33726894256651185,0.8182810479415491,1.111151085066002,0.04524700820264092,0.14433237844339558,0.12670005995395847,0.8488072541242199,0.14077922537822804,0.38259718195891307,0.23886699892094224,0.8190798032218163,0.18108832374798003,0.4433794111287099,0.45372844089955666,0.11034177060859206
59,"[0.491927, 0.618029]",0.6080969547708058,45.428294932129184,"[0.614481, 0.183978]",0.2958060433198474,45.428294932129184,45.72410097544903,,0.0,0.0,"[0.95296, 0.511547, 0.666617, 0.923581, 0.662053, 0.678731]",45.72410097544903,49.472263530271356,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.10847157110675151,0.33155251981114725,0.8417555823583732,1.0923180158275951,0.04448010975852837,0.19698892755849587,0.12455260131067103,0.9197616545327533,0.14238465618441673,0.37846410429488214,0.25186849747727824,0.8237660742214832,0.1998697278884908,0.4358645058553419,0.4540585218813675,0.10847157110675151
60,"[0.448973, 0.37189]",0.5018661571752202,45.930161089304406,"[0.787858, 0.654481]",0.39847950322504105,45.930161089304406,46.328640592529446,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.41018],46.328640592529446,46.67241885155288,,0.0,0.0,0.0,0.0,0.0,0.10666371158830565,0.32602664448096147,0.8570933282854533,1.074112715563802,0.04373877459588623,0.2612825720487695,0.127655199610683,0.9536376174931092,0.1400115785813431,0.3721563692233008,0.25714868312926664,0.8100366396511252,0.2132275572556773,0.42860009742441957,0.4640392213314348,0.10666371158830565
61,"[0.51422, 0.852935]",0.6696571126479692,46.599818201952374,"[0.720649, 0.366427]",0.35250628964894565,46.599818201952374,46.95232449160132,,0.0,0.0,,0.0,0.0,"[0.77317, 0.259842]",46.95232449160132,51.41405014385713,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.10491512615243179,0.3206819453911096,0.8501640147891039,1.0565043103906249,0.04302174550415039,0.31990687990040434,0.12556249142034392,0.9860308684982194,0.13771630680132108,0.3695500034934338,0.27387185503988737,0.8061669666893506,0.22960688963498538,0.4215738663191012,0.4780041034224442,0.10491512615243179
62,"[0.745134, 0.387735]",1.669142604522506,48.26896080647488,"[0.206926, 0.720578]",0.1368165839685817,48.26896080647488,48.40577739044346,"[0.61795, 0.462419]",48.40577739044346,51.35449084942945,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.10322294669836031,0.3155096559493175,0.8423866329496416,1.0394639182875502,0.04736706939256571,0.37339946032416244,0.12353728994582225,1.0004212305831164,0.13921152965723999,0.3635895195661204,0.2792518518201672,0.8086767693278337,0.25409257108051586,0.4147742878300834,0.4816720435881088,0.10322294669836031
63,"[0.319877, 0.936161, 0.696232, 0.31322]",1.3902627066910282,49.659223513165905,"[0.58206, 0.452195]",0.28089466389069423,49.659223513165905,49.9401181770566,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.926225],49.9401181770566,67.2105917451936,,0.0,0.0,0.0,0.0,0.0,0.10158448722695776,0.31050156617234426,0.8471363358972103,1.0444081778366898,0.04661521114823927,0.428941025530933,0.12157638058160285,1.0128243433195476,0.1370018228372838,0.35781825735078515,0.2826101748903533,0.8113250036083867,0.2731383099002001,0.40819056897563766,0.4740926468674608,0.10158448722695776
64,"[0.3656, 0.438031]",0.3352003916452899,49.99442390481119,"[0.122136, 0.489423]",0.10150377008539355,49.99442390481119,50.095927674896586,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.919796, 0.764613, 0.866161, 0.946412, 0.91766, 0.97388, 0.357639, 0.417371]",50.095927674896586,51.398343777082744,0.0,0.0,0.0,0.09999722961403655,0.3187491248840932,0.8507863360782384,1.0403494031037712,0.04588684847404803,0.47876088184157256,0.12231492583033067,0.9981705593164334,0.13486116935545123,0.3522273470796791,0.2885118549104553,0.8141226056458033,0.28805391726076257,0.4018125913353933,0.4666849492601567,0.09999722961403655
65,"[0.37695, 0.42915]",0.35519197195304925,50.34961587676424,"[0.345791, 0.214382]",0.18819370844395575,50.34961587676424,50.537809585208194,,0.0,0.0,"[0.947178, 0.401631, 0.845779, 0.295127]",50.537809585208194,56.23098947203188,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.09845881069689753,0.3462887636459529,0.8485778019982744,1.0276207447203793,0.045691610910123914,0.5132486016258136,0.12043315774063328,0.9915695643763602,0.1374283836398711,0.34680846481691485,0.284073210988756,0.8152084038708153,0.2946163599479695,0.39563085916100266,0.4705395519711599,0.09845881069689753
66,"[0.529993, 0.596734]",0.716116755252836,51.065732632017074,"[0.522417, 0.251853]",0.2553856149082926,51.065732632017074,51.321118246925366,"[0.957687, 0.694481, 0.887307, 0.7548, 0.205074, 0.774681]",51.35449084942945,51.9239130392351,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.03337260250408747,0.03337260250408747,0.09747265602730949,0.361120005834079,0.8586374381559031,1.0120507334367372,0.04606492322308328,0.5762735920479396,0.12265582095290212,0.9862033982031171,0.13534613540290336,0.3415537911075676,0.27976907142832025,0.8089693627303846,0.31444290976046413,0.38963645220401777,0.46384420138785754,0.09747265602730949
67,"[0.798522, 0.48183, 0.830202, 0.52046, 0.40358, 0.615243]",0.40526896109568,51.47100159311275,"[0.786675, 0.205633]",0.39756803436755683,51.47100159311275,51.86856962748031,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.410618, 0.776068]",51.86856962748031,53.519988352105194,0.0,0.0,0.0,0.09601784026570787,0.3667818675664943,0.8634666870998664,0.9969454986093232,0.046199264502169796,0.6302349518387459,0.13292361951057138,0.9814015666205606,0.1358029220048628,0.33645597332984273,0.275593413645808,0.8060623449346273,0.3373826586876319,0.3838209827681369,0.46923061667224536,0.09601784026570787
